"Step","ans_random: scarlet-sweep-10 - train/eps_reward","ans_random: scarlet-sweep-10 - train/eps_reward__MIN","ans_random: scarlet-sweep-10 - train/eps_reward__MAX","ans_random: devout-sweep-6 - train/eps_reward","ans_random: devout-sweep-6 - train/eps_reward__MIN","ans_random: devout-sweep-6 - train/eps_reward__MAX"
"739","0","0","0","0","0","0"
"740","0","0","0","0","0","0"
"741","0.5275","0.5275","0.5275","0","0","0"
"742","0.5725","0.5725","0.5725","0","0","0"
"743","0.5049999999999999","0.5049999999999999","0.5049999999999999","0","0","0"
"744","0.45999999999999996","0.45999999999999996","0.45999999999999996","0","0","0"
"745","0","0","0","0.39249999999999996","0.39249999999999996","0.39249999999999996"
"746","0.45999999999999996","0.45999999999999996","0.45999999999999996","0","0","0"
"747","0.865","0.865","0.865","0","0","0"
"748","0","0","0","0","0","0"
"749","0","0","0","0","0","0"
"750","0.6625","0.6625","0.6625","0.6399999999999999","0.6399999999999999","0.6399999999999999"
"751","0.9325","0.9325","0.9325","0.7975","0.7975","0.7975"
"752","0","0","0","0","0","0"
"753","0","0","0","0.16749999999999998","0.16749999999999998","0.16749999999999998"
"755","0","0","0","0","0","0"
"756","0.595","0.595","0.595","0","0","0"
"757","0","0","0","0","0","0"
"758","0.39249999999999996","0.39249999999999996","0.39249999999999996","0","0","0"
"759","0","0","0","0","0","0"
"760","0","0","0","0","0","0"
"761","0","0","0","0","0","0"
"762","0","0","0","0","0","0"
"763","0.5275","0.5275","0.5275","0","0","0"
"764","0.8425","0.8425","0.8425","0.595","0.595","0.595"
"765","0","0","0","0","0","0"
"766","0","0","0","0","0","0"
"767","0","0","0","0","0","0"
"768","0","0","0","0","0","0"
"769","0.595","0.595","0.595","0.685","0.685","0.685"
"770","0","0","0","0","0","0"
"771","0","0","0","0","0","0"
"772","0","0","0","0","0","0"
"773","0","0","0","0","0","0"
"774","0.91","0.91","0.91","0.8875","0.8875","0.8875"
"775","0","0","0","0","0","0"
"776","0","0","0","0","0","0"
"777","0.5275","0.5275","0.5275","0","0","0"
"778","0","0","0","0","0","0"
"779","0","0","0","0","0","0"
"780","0","0","0","0","0","0"
"781","0.48250000000000004","0.48250000000000004","0.48250000000000004","0","0","0"
"782","0","0","0","0","0","0"
"783","0.39249999999999996","0.39249999999999996","0.39249999999999996","0","0","0"
"784","0","0","0","0","0","0"
"785","0","0","0","0","0","0"
"786","0","0","0","0","0","0"
"787","0","0","0","0","0","0"
"788","0","0","0","0","0","0"
"789","0.5275","0.5275","0.5275","0.25750000000000006","0.25750000000000006","0.25750000000000006"
"790","0","0","0","0","0","0"
"791","0","0","0","0.5049999999999999","0.5049999999999999","0.5049999999999999"
"792","0","0","0","0","0","0"
"793","0","0","0","0","0","0"
"794","0","0","0","0.7975","0.7975","0.7975"
"795","0","0","0","0","0","0"
"796","0.16749999999999998","0.16749999999999998","0.16749999999999998","0","0","0"
"797","0","0","0","0","0","0"
"798","0","0","0","0","0","0"
"799","0","0","0","0.5725","0.5725","0.5725"
"800","0","0","0","0","0","0"
"801","0.4149999999999999","0.4149999999999999","0.4149999999999999","0","0","0"
"802","0","0","0","0","0","0"
"803","0.91","0.91","0.91","0","0","0"
"804","0","0","0","0","0","0"
"805","0.6174999999999999","0.6174999999999999","0.6174999999999999","0","0","0"
"806","0","0","0","0","0","0"
"807","0","0","0","0","0","0"
"808","0.12250000000000005","0.12250000000000005","0.12250000000000005","0","0","0"
"809","0.595","0.595","0.595","0","0","0"
"810","0","0","0","0","0","0"
"811","0","0","0","0","0","0"
"812","0","0","0","0","0","0"
"813","0.14500000000000002","0.14500000000000002","0.14500000000000002","0","0","0"
"814","0.9325","0.9325","0.9325","0","0","0"
"815","0","0","0","0","0","0"
"816","0.5049999999999999","0.5049999999999999","0.5049999999999999","0","0","0"
"817","0.09999999999999998","0.09999999999999998","0.09999999999999998","0","0","0"
"818","0","0","0","0","0","0"
"819","0","0","0","0.2799999999999999","0.2799999999999999","0.2799999999999999"
"820","0.73","0.73","0.73","0","0","0"
"821","0.595","0.595","0.595","0","0","0"
"822","0","0","0","0","0","0"
"823","0","0","0","0","0","0"
"824","0.34750000000000003","0.34750000000000003","0.34750000000000003","0","0","0"
"825","0","0","0","0","0","0"
"826","0.32499999999999996","0.32499999999999996","0.32499999999999996","0","0","0"
"827","0","0","0","0","0","0"
"828","0","0","0","0","0","0"
"829","0","0","0","0.82","0.82","0.82"
"830","0.8875","0.8875","0.8875","0","0","0"
"831","0.6174999999999999","0.6174999999999999","0.6174999999999999","0.34750000000000003","0.34750000000000003","0.34750000000000003"
"832","0","0","0","0","0","0"
"833","0","0","0","0","0","0"
"834","0.34750000000000003","0.34750000000000003","0.34750000000000003","0","0","0"
"835","0","0","0","0","0","0"
"836","0","0","0","0","0","0"
"837","0","0","0","0.14500000000000002","0.14500000000000002","0.14500000000000002"
"838","0","0","0","0.37","0.37","0.37"
"839","0","0","0","0","0","0"
"840","0.14500000000000002","0.14500000000000002","0.14500000000000002","0.82","0.82","0.82"
"841","0","0","0","0","0","0"
"842","0","0","0","0","0","0"
"843","0","0","0","0","0","0"
"844","0","0","0","0","0","0"
"845","0","0","0","0","0","0"
"846","0","0","0","0","0","0"
"847","0","0","0","0.14500000000000002","0.14500000000000002","0.14500000000000002"
"848","0","0","0","0","0","0"
"849","0","0","0","0.6174999999999999","0.6174999999999999","0.6174999999999999"
"850","0","0","0","0","0","0"
"851","0.6174999999999999","0.6174999999999999","0.6174999999999999","0","0","0"
"852","0","0","0","0.5049999999999999","0.5049999999999999","0.5049999999999999"
"853","0.34750000000000003","0.34750000000000003","0.34750000000000003","0","0","0"
"854","0.9325","0.9325","0.9325","0","0","0"
"855","0.09999999999999998","0.09999999999999998","0.09999999999999998","0.6174999999999999","0.6174999999999999","0.6174999999999999"
"856","0","0","0","0.14500000000000002","0.14500000000000002","0.14500000000000002"
"857","0","0","0","0","0","0"
"858","0","0","0","0","0","0"
"859","0.7975","0.7975","0.7975","0","0","0"
"860","0","0","0","0.16749999999999998","0.16749999999999998","0.16749999999999998"
"861","0.3025","0.3025","0.3025","0","0","0"
"862","0","0","0","0.25750000000000006","0.25750000000000006","0.25750000000000006"
"863","0.775","0.775","0.775","0.73","0.73","0.73"
"864","0.6399999999999999","0.6399999999999999","0.6399999999999999","0","0","0"
"865","0","0","0","0.4375","0.4375","0.4375"
"866","0.21250000000000002","0.21250000000000002","0.21250000000000002","0","0","0"
"867","0.12250000000000005","0.12250000000000005","0.12250000000000005","0.21250000000000002","0.21250000000000002","0.21250000000000002"
"868","0","0","0","0","0","0"
"869","0.37","0.37","0.37","0","0","0"
"870","0.7525","0.7525","0.7525","0","0","0"
"871","0.2799999999999999","0.2799999999999999","0.2799999999999999","0.21250000000000002","0.21250000000000002","0.21250000000000002"
"872","0","0","0","0","0","0"
"873","0","0","0","0","0","0"
"874","0","0","0","0","0","0"
"875","0","0","0","0","0","0"
"876","0","0","0","0","0","0"
"877","0.5275","0.5275","0.5275","0","0","0"
"878","0","0","0","0","0","0"
"879","0.3025","0.3025","0.3025","0","0","0"
"880","0.73","0.73","0.73","0","0","0"
"881","0.91","0.91","0.91","0","0","0"
"882","0","0","0","0","0","0"
"883","0","0","0","0","0","0"
"884","0.4149999999999999","0.4149999999999999","0.4149999999999999","0","0","0"
"885","0","0","0","0","0","0"
"886","0.45999999999999996","0.45999999999999996","0.45999999999999996","0","0","0"
"887","0","0","0","0","0","0"
"888","0","0","0","0","0","0"
"889","0","0","0","0.16749999999999998","0.16749999999999998","0.16749999999999998"
"890","0","0","0","0","0","0"
"891","0","0","0","0","0","0"
"892","0","0","0","0","0","0"
"893","0","0","0","0","0","0"
"894","0.21250000000000002","0.21250000000000002","0.21250000000000002","0","0","0"
"895","0.5725","0.5725","0.5725","0","0","0"
"896","0.7525","0.7525","0.7525","0","0","0"
"897","0","0","0","0","0","0"
"898","0","0","0","0.48250000000000004","0.48250000000000004","0.48250000000000004"
"899","0.48250000000000004","0.48250000000000004","0.48250000000000004","0.865","0.865","0.865"
"900","0.55","0.55","0.55","0","0","0"
"901","0","0","0","0","0","0"
"902","0","0","0","0","0","0"
"903","0","0","0","0","0","0"
"904","0","0","0","0","0","0"
"905","0","0","0","0","0","0"
"906","0","0","0","0","0","0"
"907","0","0","0","0","0","0"
"908","0","0","0","0.5725","0.5725","0.5725"
"909","0","0","0","0","0","0"
"910","0.685","0.685","0.685","0","0","0"
"911","0","0","0","0","0","0"
"912","0.32499999999999996","0.32499999999999996","0.32499999999999996","0.48250000000000004","0.48250000000000004","0.48250000000000004"
"913","0","0","0","0","0","0"
"914","0","0","0","0","0","0"
"915","0","0","0","0.6399999999999999","0.6399999999999999","0.6399999999999999"
"916","0.6625","0.6625","0.6625","0","0","0"
"917","0","0","0","0","0","0"
"918","0","0","0","0","0","0"
"919","0","0","0","0","0","0"
"920","0","0","0","0","0","0"
"921","0.7075","0.7075","0.7075","0.4375","0.4375","0.4375"
"922","0","0","0","0","0","0"
"923","0.91","0.91","0.91","0.8425","0.8425","0.8425"
"924","0","0","0","0","0","0"
"925","0","0","0","0","0","0"
"926","0","0","0","0.34750000000000003","0.34750000000000003","0.34750000000000003"
"927","0.775","0.775","0.775","0.45999999999999996","0.45999999999999996","0.45999999999999996"
"928","0","0","0","0","0","0"
"929","0","0","0","0","0","0"
"930","0","0","0","0","0","0"
"931","0","0","0","0","0","0"
"932","0.685","0.685","0.685","0.14500000000000002","0.14500000000000002","0.14500000000000002"
"933","0.685","0.685","0.685","0","0","0"
"934","0","0","0","0","0","0"
"935","0.55","0.55","0.55","0.4375","0.4375","0.4375"
"936","0","0","0","0","0","0"
"937","0","0","0","0","0","0"
"938","0","0","0","0","0","0"
"939","0","0","0","0","0","0"
"940","0","0","0","0","0","0"
"941","0.8425","0.8425","0.8425","0","0","0"
"942","0","0","0","0","0","0"
"943","0","0","0","0","0","0"
"944","0","0","0","0","0","0"
"945","0","0","0","0","0","0"
"946","0","0","0","0","0","0"
"947","0.91","0.91","0.91","0.8875","0.8875","0.8875"
"948","0.9325","0.9325","0.9325","0.9325","0.9325","0.9325"
"949","0","0","0","0","0","0"
"950","0.32499999999999996","0.32499999999999996","0.32499999999999996","0","0","0"
"951","0.48250000000000004","0.48250000000000004","0.48250000000000004","0","0","0"
"952","0.6399999999999999","0.6399999999999999","0.6399999999999999","0","0","0"
"953","0.6625","0.6625","0.6625","0","0","0"
"954","0.7525","0.7525","0.7525","0.09999999999999998","0.09999999999999998","0.09999999999999998"
"955","0.6625","0.6625","0.6625","0","0","0"
"956","0.91","0.91","0.91","0.91","0.91","0.91"
"957","0","0","0","0","0","0"
"958","0","0","0","0","0","0"
"959","0.595","0.595","0.595","0.4375","0.4375","0.4375"
"960","0","0","0","0","0","0"
"961","0","0","0","0","0","0"
"962","0","0","0","0","0","0"
"963","0","0","0","0.73","0.73","0.73"
"964","0","0","0","0","0","0"
"965","0","0","0","0","0","0"
"966","0.7975","0.7975","0.7975","0","0","0"
"967","0","0","0","0","0","0"
"968","0.82","0.82","0.82","0","0","0"
"969","0","0","0","0.45999999999999996","0.45999999999999996","0.45999999999999996"
"970","0.7075","0.7075","0.7075","0","0","0"
"971","0","0","0","0","0","0"
"972","0","0","0","0","0","0"
"973","0","0","0","0","0","0"
"974","0","0","0","0","0","0"
"975","0","0","0","0","0","0"
"976","0.775","0.775","0.775","0","0","0"
"977","0.685","0.685","0.685","0","0","0"
"978","0","0","0","0","0","0"
"979","0.37","0.37","0.37","0","0","0"
"980","0","0","0","0","0","0"
"981","0.39249999999999996","0.39249999999999996","0.39249999999999996","0","0","0"
"982","0.685","0.685","0.685","0","0","0"
"983","0","0","0","0","0","0"
"984","0.775","0.775","0.775","0","0","0"
"985","0.6174999999999999","0.6174999999999999","0.6174999999999999","0","0","0"
"986","0","0","0","0","0","0"
"987","0.55","0.55","0.55","0.685","0.685","0.685"
"988","0","0","0","0","0","0"
"989","0","0","0","0","0","0"
"990","0.55","0.55","0.55","0","0","0"
"991","0","0","0","0","0","0"
"992","0.9325","0.9325","0.9325","0.8875","0.8875","0.8875"
"993","0.7075","0.7075","0.7075","0.235","0.235","0.235"
"994","0","0","0","0","0","0"
"995","0","0","0","0","0","0"
"996","0.7075","0.7075","0.7075","0","0","0"
"997","0","0","0","0","0","0"
"998","0","0","0","0.12250000000000005","0.12250000000000005","0.12250000000000005"
"999","0","0","0","0","0","0"
"1000","0","0","0","0.45999999999999996","0.45999999999999996","0.45999999999999996"
"1001","0.8875","0.8875","0.8875","0.48250000000000004","0.48250000000000004","0.48250000000000004"
"1002","0","0","0","0","0","0"
"1003","0.5275","0.5275","0.5275","0","0","0"
"1004","0","0","0","0","0","0"
"1006","0","0","0","0","0","0"
"1007","0","0","0","0","0","0"
"1008","0","0","0","0.2799999999999999","0.2799999999999999","0.2799999999999999"
"1009","0.865","0.865","0.865","0.82","0.82","0.82"
"1010","0.48250000000000004","0.48250000000000004","0.48250000000000004","0","0","0"
"1011","0","0","0","0","0","0"
"1012","0","0","0","0","0","0"
"1013","0","0","0","0","0","0"
"1014","0.48250000000000004","0.48250000000000004","0.48250000000000004","0.865","0.865","0.865"
"1015","0.2799999999999999","0.2799999999999999","0.2799999999999999","0.34750000000000003","0.34750000000000003","0.34750000000000003"
"1016","0.7525","0.7525","0.7525","0","0","0"
"1017","0","0","0","0","0","0"
"1018","0.82","0.82","0.82","0.2799999999999999","0.2799999999999999","0.2799999999999999"
"1019","0","0","0","0","0","0"
"1020","0","0","0","0","0","0"
"1021","0.73","0.73","0.73","0.82","0.82","0.82"
"1022","0.55","0.55","0.55","0","0","0"
"1023","0.6174999999999999","0.6174999999999999","0.6174999999999999","0.5275","0.5275","0.5275"
"1024","0","0","0","0","0","0"
"1025","0.235","0.235","0.235","0","0","0"
"1026","0.4149999999999999","0.4149999999999999","0.4149999999999999","0.775","0.775","0.775"
"1027","0","0","0","0","0","0"
"1028","0","0","0","0","0","0"
"1029","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.21250000000000002","0.21250000000000002","0.21250000000000002"
"1030","0.6625","0.6625","0.6625","0","0","0"
"1031","0","0","0","0","0","0"
"1032","0.91","0.91","0.91","0","0","0"
"1033","0","0","0","0","0","0"
"1034","0","0","0","0","0","0"
"1035","0.34750000000000003","0.34750000000000003","0.34750000000000003","0.14500000000000002","0.14500000000000002","0.14500000000000002"
"1036","0","0","0","0","0","0"
"1037","0","0","0","0","0","0"
"1038","0","0","0","0","0","0"
"1039","0.775","0.775","0.775","0","0","0"
"1040","0","0","0","0","0","0"
"1041","0","0","0","0","0","0"
"1042","0","0","0","0.55","0.55","0.55"
"1043","0","0","0","0","0","0"
"1044","0","0","0","0.5275","0.5275","0.5275"
"1045","0.4149999999999999","0.4149999999999999","0.4149999999999999","0","0","0"
"1046","0.4375","0.4375","0.4375","0.21250000000000002","0.21250000000000002","0.21250000000000002"
"1047","0","0","0","0","0","0"
"1048","0.82","0.82","0.82","0.5725","0.5725","0.5725"
"1049","0","0","0","0","0","0"
"1050","0","0","0","0","0","0"
"1051","0","0","0","0","0","0"
"1052","0","0","0","0","0","0"
"1053","0","0","0","0","0","0"
"1054","0","0","0","0","0","0"
"1055","0","0","0","0","0","0"
"1056","0.91","0.91","0.91","0","0","0"
"1057","0.3025","0.3025","0.3025","0","0","0"
"1058","0.6399999999999999","0.6399999999999999","0.6399999999999999","0","0","0"
"1059","0","0","0","0","0","0"
"1060","0","0","0","0","0","0"
"1061","0","0","0","0","0","0"
"1062","0","0","0","0","0","0"
"1063","0.775","0.775","0.775","0.595","0.595","0.595"
"1064","0","0","0","0","0","0"
"1065","0","0","0","0.235","0.235","0.235"
"1066","0.7975","0.7975","0.7975","0","0","0"
"1067","0","0","0","0","0","0"
"1068","0","0","0","0","0","0"
"1069","0","0","0","0.12250000000000005","0.12250000000000005","0.12250000000000005"
"1070","0.73","0.73","0.73","0.7525","0.7525","0.7525"
"1071","0","0","0","0.4375","0.4375","0.4375"
"1072","0.8875","0.8875","0.8875","0.7975","0.7975","0.7975"
"1073","0","0","0","0","0","0"
"1074","0","0","0","0","0","0"
"1075","0","0","0","0","0","0"
"1076","0","0","0","0.7525","0.7525","0.7525"
"1077","0","0","0","0","0","0"
"1078","0","0","0","0","0","0"
"1079","0","0","0","0","0","0"
"1080","0.34750000000000003","0.34750000000000003","0.34750000000000003","0.34750000000000003","0.34750000000000003","0.34750000000000003"
"1081","0.37","0.37","0.37","0","0","0"
"1082","0","0","0","0","0","0"
"1083","0.91","0.91","0.91","0","0","0"
"1084","0.685","0.685","0.685","0","0","0"
"1085","0","0","0","0.235","0.235","0.235"
"1086","0.7075","0.7075","0.7075","0","0","0"
"1087","0.8425","0.8425","0.8425","0.235","0.235","0.235"
"1088","0","0","0","0","0","0"
"1089","0.39249999999999996","0.39249999999999996","0.39249999999999996","0.55","0.55","0.55"
"1090","0","0","0","0","0","0"
"1091","0","0","0","0","0","0"
"1092","0.34750000000000003","0.34750000000000003","0.34750000000000003","0.4149999999999999","0.4149999999999999","0.4149999999999999"
"1093","0","0","0","0","0","0"
"1094","0.5275","0.5275","0.5275","0","0","0"
"1095","0","0","0","0","0","0"
"1096","0.34750000000000003","0.34750000000000003","0.34750000000000003","0.48250000000000004","0.48250000000000004","0.48250000000000004"
"1097","0.45999999999999996","0.45999999999999996","0.45999999999999996","0","0","0"
"1098","0.91","0.91","0.91","0.865","0.865","0.865"
"1099","0.6625","0.6625","0.6625","0.3025","0.3025","0.3025"
"1100","0","0","0","0","0","0"
"1101","0.55","0.55","0.55","0.9325","0.9325","0.9325"
"1102","0.45999999999999996","0.45999999999999996","0.45999999999999996","0","0","0"
"1103","0","0","0","0","0","0"
"1104","0","0","0","0.21250000000000002","0.21250000000000002","0.21250000000000002"
"1105","0.18999999999999995","0.18999999999999995","0.18999999999999995","0.685","0.685","0.685"
"1106","0.73","0.73","0.73","0","0","0"
"1107","0.8875","0.8875","0.8875","0.775","0.775","0.775"
"1108","0.12250000000000005","0.12250000000000005","0.12250000000000005","0","0","0"
"1109","0.775","0.775","0.775","0","0","0"
"1110","0.48250000000000004","0.48250000000000004","0.48250000000000004","0.82","0.82","0.82"
"1111","0","0","0","0","0","0"
"1112","0","0","0","0","0","0"
"1113","0","0","0","0","0","0"
"1114","0","0","0","0","0","0"
"1115","0","0","0","0","0","0"
"1116","0","0","0","0","0","0"
"1117","0","0","0","0","0","0"
"1118","0","0","0","0","0","0"
"1119","0.39249999999999996","0.39249999999999996","0.39249999999999996","0.21250000000000002","0.21250000000000002","0.21250000000000002"
"1120","0","0","0","0","0","0"
"1121","0.595","0.595","0.595","0","0","0"
"1122","0","0","0","0","0","0"
"1123","0","0","0","0","0","0"
"1124","0.4149999999999999","0.4149999999999999","0.4149999999999999","0.5049999999999999","0.5049999999999999","0.5049999999999999"
